x-axis,1,2,3
second,Volt,Volt,Volt
+21.27500E-03,+874.37E-06,+7.48115584E+00,+3.74404518E+00
+21.30000E-03,+874.37E-06,+7.63819101E+00,+3.74404518E+00
+21.32500E-03,+296.48E-06,+7.43718599E+00,+3.74404518E+00
+21.35000E-03,+95.48E-06,+7.63190961E+00,+3.73776378E+00
+21.37500E-03,+698.49E-06,+7.63819101E+00,+3.74404518E+00
+21.40000E-03,+497.49E-06,+7.63819101E+00,+3.74404518E+00
+21.42500E-03,+70.35E-06,+7.63819101E+00,+3.74404518E+00
+21.45000E-03,+95.48E-06,+7.63819101E+00,+3.74404518E+00
+21.47500E-03,+70.35E-06,+7.63819101E+00,+3.74404518E+00
+21.50000E-03,+70.35E-06,+7.63819101E+00,+3.74404518E+00
+21.52500E-03,+70.35E-06,+7.63819101E+00,+3.74404518E+00
+21.55000E-03,+95.48E-06,+7.63819101E+00,+3.74404518E+00
+21.57500E-03,+70.35E-06,+7.63819101E+00,+3.74404518E+00
+21.60000E-03,+70.35E-06,+7.63819101E+00,+3.74404518E+00
+21.62500E-03,+70.35E-06,+7.63819101E+00,+3.59957282E+00
+21.65000E-03,+70.35E-06,+7.63819101E+00,+3.74404518E+00
+21.67500E-03,+70.35E-06,+7.68216086E+00,+3.74404518E+00
+21.70000E-03,+447.24E-06,+7.73241212E+00,+3.74404518E+00
+21.72500E-03,+648.24E-06,+7.63819101E+00,+3.74404518E+00
+21.75000E-03,+70.35E-06,+7.83291463E+00,+3.74404518E+00
+21.77500E-03,+70.35E-06,+7.63819101E+00,+3.58701001E+00
+21.80000E-03,+70.35E-06,+7.74497493E+00,+3.74404518E+00
+21.82500E-03,+648.24E-06,+7.69472368E+00,+3.74404518E+00
+21.85000E-03,+70.35E-06,+7.64447242E+00,+3.74404518E+00
+21.87500E-03,+70.35E-06,+7.83919604E+00,+3.74404518E+00
+21.90000E-03,+70.35E-06,+7.73241212E+00,+3.74404518E+00
+21.92500E-03,+70.35E-06,+7.78266338E+00,+3.74404518E+00
+21.95000E-03,+70.35E-06,+7.83291463E+00,+3.74404518E+00
+21.97500E-03,+70.35E-06,+7.83919604E+00,+3.74404518E+00
+22.00000E-03,+70.35E-06,+7.73241212E+00,+3.74404518E+00
+22.02500E-03,+70.35E-06,+7.83919604E+00,+3.74404518E+00
+22.05000E-03,+849.25E-06,+7.64447242E+00,+3.74404518E+00
+22.07500E-03,+698.49E-06,+7.83919604E+00,+3.74404518E+00
+22.10000E-03,+874.37E-06,+7.74497493E+00,+3.74404518E+00
+22.12500E-03,+874.37E-06,+7.83919604E+00,+3.74404518E+00
+22.15000E-03,+874.37E-06,+7.83291463E+00,+3.74404518E+00
+22.17500E-03,+874.37E-06,+7.83919604E+00,+3.74404518E+00
+22.20000E-03,+874.37E-06,+7.73241212E+00,+3.74404518E+00
+22.22500E-03,+1.67839E-03,+7.83919604E+00,+3.74404518E+00
+22.25000E-03,+1.67839E-03,+7.83919604E+00,+3.73776378E+00
+22.27500E-03,+2.48241E-03,+7.88316589E+00,+3.74404518E+00
+22.30000E-03,+2.48241E-03,+7.83919604E+00,+3.74404518E+00
+22.32500E-03,+3.28643E-03,+7.83919604E+00,+3.74404518E+00
+22.35000E-03,+3.28643E-03,+7.83919604E+00,+3.74404518E+00
+22.37500E-03,+4.89447E-03,+7.83919604E+00,+3.74404518E+00
+22.40000E-03,+6.07538E-03,+7.93341715E+00,+3.74404518E+00
+22.42500E-03,+7.30653E-03,+7.98366840E+00,+3.74404518E+00
+22.45000E-03,+8.11055E-03,+7.83919604E+00,+3.74404518E+00
+22.47500E-03,+10.52261E-03,+7.99623122E+00,+3.74404518E+00
+22.50000E-03,+11.75377E-03,+8.04020107E+00,+3.74404518E+00
+22.52500E-03,+12.93467E-03,+7.83919604E+00,+3.74404518E+00
+22.55000E-03,+12.93467E-03,+8.04020107E+00,+3.74404518E+00
+22.57500E-03,+12.93467E-03,+7.99623122E+00,+3.74404518E+00
+22.60000E-03,+12.13065E-03,+8.04020107E+00,+3.74404518E+00
+22.62500E-03,+11.32663E-03,+8.04020107E+00,+3.59957282E+00
+22.65000E-03,+11.30151E-03,+7.84547745E+00,+3.74404518E+00
+22.67500E-03,+10.52261E-03,+8.04020107E+00,+3.74404518E+00
+22.70000E-03,+10.57286E-03,+7.93341715E+00,+3.74404518E+00
+22.72500E-03,+11.10050E-03,+8.04020107E+00,+3.74404518E+00
+22.75000E-03,+10.52261E-03,+8.04020107E+00,+3.74404518E+00
+22.77500E-03,+10.52261E-03,+7.99623122E+00,+3.74404518E+00
+22.80000E-03,+8.91457E-03,+8.04020107E+00,+3.74404518E+00
+22.82500E-03,+7.88442E-03,+8.04020107E+00,+3.74404518E+00
+22.85000E-03,+7.30653E-03,+8.04020107E+00,+3.74404518E+00
+22.87500E-03,+5.69849E-03,+8.04020107E+00,+3.74404518E+00
+22.90000E-03,+5.27136E-03,+8.04020107E+00,+3.74404518E+00
+22.92500E-03,+4.89447E-03,+8.04020107E+00,+3.74404518E+00
+22.95000E-03,+4.09045E-03,+8.04020107E+00,+3.74404518E+00
+22.97500E-03,+4.09045E-03,+8.04020107E+00,+3.70007533E+00
+23.00000E-03,+3.28643E-03,+8.04020107E+00,+3.74404518E+00
+23.02500E-03,+3.28643E-03,+8.04020107E+00,+3.74404518E+00
+23.05000E-03,+2.50754E-03,+8.04020107E+00,+3.93876880E+00
+23.07500E-03,+2.48241E-03,+8.04020107E+00,+3.74404518E+00
+23.10000E-03,+1.67839E-03,+7.93341715E+00,+3.74404518E+00
+23.12500E-03,+2.25628E-03,+8.09673373E+00,+3.74404518E+00
+23.15000E-03,+1.67839E-03,+8.23492469E+00,+3.74404518E+00
+23.17500E-03,+1.67839E-03,+8.04020107E+00,+3.74404518E+00
+23.20000E-03,+1.25126E-03,+8.14698499E+00,+3.74404518E+00
+23.22500E-03,+1.67839E-03,+8.18467343E+00,+3.74404518E+00
+23.25000E-03,+1.65327E-03,+8.24120609E+00,+3.74404518E+00
+23.27500E-03,+874.37E-06,+8.24120609E+00,+3.74404518E+00
+23.30000E-03,+874.37E-06,+8.24120609E+00,+3.74404518E+00
+23.32500E-03,+874.37E-06,+8.24120609E+00,+3.74404518E+00
+23.35000E-03,+874.37E-06,+8.24120609E+00,+3.54932156E+00
+23.37500E-03,+1.50251E-03,+8.24120609E+00,+3.74404518E+00
+23.40000E-03,+1.30151E-03,+8.24120609E+00,+3.74404518E+00
+23.42500E-03,+1.67839E-03,+8.18467343E+00,+3.74404518E+00
+23.45000E-03,+1.67839E-03,+8.24120609E+00,+3.74404518E+00
+23.47500E-03,+1.67839E-03,+8.08417092E+00,+3.58701001E+00
+23.50000E-03,+2.10553E-03,+8.34799001E+00,+3.74404518E+00
+23.52500E-03,+2.48241E-03,+8.24120609E+00,+3.74404518E+00
+23.55000E-03,+3.26131E-03,+8.43592971E+00,+3.74404518E+00
+23.57500E-03,+3.28643E-03,+8.24120609E+00,+3.74404518E+00
+23.60000E-03,+3.71357E-03,+8.24120609E+00,+3.74404518E+00
+23.62500E-03,+5.12060E-03,+8.24120609E+00,+3.74404518E+00
+23.65000E-03,+6.50251E-03,+8.24120609E+00,+3.74404518E+00
+23.67500E-03,+8.28643E-03,+8.24120609E+00,+3.74404518E+00
+23.70000E-03,+10.52261E-03,+8.24120609E+00,+3.74404518E+00
+23.72500E-03,+13.16080E-03,+8.38567846E+00,+3.74404518E+00
+23.75000E-03,+16.15075E-03,+8.24120609E+00,+3.74404518E+00
+23.77500E-03,+17.75879E-03,+8.24120609E+00,+3.74404518E+00
+23.80000E-03,+18.13568E-03,+8.24120609E+00,+3.74404518E+00
+23.82500E-03,+16.95477E-03,+8.38567846E+00,+3.74404518E+00
+23.85000E-03,+15.37186E-03,+8.43592971E+00,+3.74404518E+00
+23.87500E-03,+14.54271E-03,+8.24120609E+00,+3.74404518E+00
+23.90000E-03,+14.54271E-03,+8.34799001E+00,+3.63726126E+00
+23.92500E-03,+15.34673E-03,+8.24120609E+00,+3.74404518E+00
+23.95000E-03,+14.56784E-03,+8.44221112E+00,+3.74404518E+00
+23.97500E-03,+13.73869E-03,+8.39824127E+00,+3.74404518E+00
+24.00000E-03,+12.13065E-03,+8.44221112E+00,+3.74404518E+00
+24.02500E-03,+10.29648E-03,+8.44221112E+00,+3.88851755E+00
+24.05000E-03,+8.91457E-03,+8.44221112E+00,+3.74404518E+00
+24.07500E-03,+8.11055E-03,+8.44221112E+00,+3.74404518E+00
+24.10000E-03,+7.30653E-03,+8.44221112E+00,+3.74404518E+00
+24.12500E-03,+6.72864E-03,+8.44221112E+00,+3.74404518E+00
+24.15000E-03,+6.50251E-03,+8.44221112E+00,+3.74404518E+00
+24.17500E-03,+5.52261E-03,+8.44221112E+00,+3.74404518E+00
+24.20000E-03,+4.89447E-03,+8.44221112E+00,+3.63726126E+00
+24.22500E-03,+4.89447E-03,+8.44221112E+00,+3.74404518E+00
+24.25000E-03,+4.09045E-03,+8.44221112E+00,+3.74404518E+00
+24.27500E-03,+4.09045E-03,+8.44221112E+00,+3.74404518E+00
+24.30000E-03,+4.09045E-03,+8.44221112E+00,+3.74404518E+00
+24.32500E-03,+4.09045E-03,+8.44221112E+00,+3.74404518E+00
+24.35000E-03,+4.09045E-03,+8.63693474E+00,+3.54932156E+00
+24.37500E-03,+4.09045E-03,+8.44221112E+00,+3.74404518E+00
+24.40000E-03,+4.09045E-03,+8.44221112E+00,+3.74404518E+00
+24.42500E-03,+4.09045E-03,+8.58668348E+00,+3.74404518E+00
+24.45000E-03,+4.09045E-03,+8.44221112E+00,+3.74404518E+00
+24.47500E-03,+4.71859E-03,+8.64321615E+00,+3.74404518E+00
+24.50000E-03,+4.89447E-03,+8.44221112E+00,+3.74404518E+00
+24.52500E-03,+4.09045E-03,+8.64321615E+00,+3.68751252E+00
+24.55000E-03,+4.11558E-03,+8.44221112E+00,+3.54932156E+00
+24.57500E-03,+4.09045E-03,+8.44221112E+00,+3.74404518E+00
+24.60000E-03,+4.09045E-03,+8.53643223E+00,+3.74404518E+00
+24.62500E-03,+3.51256E-03,+8.49874378E+00,+3.74404518E+00
+24.65000E-03,+3.28643E-03,+8.64321615E+00,+3.74404518E+00
+24.67500E-03,+3.28643E-03,+8.64321615E+00,+3.58701001E+00
+24.70000E-03,+2.85930E-03,+8.53643223E+00,+3.74404518E+00
+24.72500E-03,+3.06030E-03,+8.64321615E+00,+3.74404518E+00
+24.75000E-03,+3.28643E-03,+8.64321615E+00,+3.74404518E+00
+24.77500E-03,+2.48241E-03,+8.64321615E+00,+3.70007533E+00
+24.80000E-03,+2.48241E-03,+8.54899504E+00,+3.74404518E+00
+24.82500E-03,+2.48241E-03,+8.64321615E+00,+3.74404518E+00
+24.85000E-03,+2.48241E-03,+8.64321615E+00,+3.74404518E+00
+24.87500E-03,+2.30653E-03,+8.64321615E+00,+3.74404518E+00
+24.90000E-03,+2.48241E-03,+8.73743725E+00,+3.74404518E+00
+24.92500E-03,+1.67839E-03,+8.64321615E+00,+3.74404518E+00
+24.95000E-03,+1.70352E-03,+8.64321615E+00,+3.74404518E+00
+24.97500E-03,+2.30653E-03,+8.64321615E+00,+3.74404518E+00
+25.00000E-03,+1.67839E-03,+8.64321615E+00,+3.74404518E+00
+25.02500E-03,+1.90452E-03,+8.64321615E+00,+3.74404518E+00
+25.05000E-03,+1.70352E-03,+8.64321615E+00,+3.74404518E+00
+25.07500E-03,+1.67839E-03,+8.64321615E+00,+3.74404518E+00
+25.10000E-03,+2.05528E-03,+8.64321615E+00,+3.85082910E+00
+25.12500E-03,+1.67839E-03,+8.69974881E+00,+3.74404518E+00
+25.15000E-03,+2.45729E-03,+8.64321615E+00,+3.74404518E+00
+25.17500E-03,+2.48241E-03,+8.64321615E+00,+3.74404518E+00
+25.20000E-03,+2.48241E-03,+8.64321615E+00,+3.74404518E+00
+25.22500E-03,+2.48241E-03,+8.84422117E+00,+3.74404518E+00
+25.25000E-03,+3.26131E-03,+8.64321615E+00,+3.73776378E+00
+25.27500E-03,+3.28643E-03,+8.68718600E+00,+3.74404518E+00
+25.30000E-03,+3.28643E-03,+8.73743725E+00,+3.74404518E+00
+25.32500E-03,+3.28643E-03,+8.84422117E+00,+3.74404518E+00
+25.35000E-03,+4.06533E-03,+8.84422117E+00,+3.74404518E+00
+25.37500E-03,+4.09045E-03,+8.64321615E+00,+3.74404518E+00
+25.40000E-03,+4.89447E-03,+8.84422117E+00,+3.74404518E+00
+25.42500E-03,+4.89447E-03,+8.84422117E+00,+3.74404518E+00
+25.45000E-03,+5.69849E-03,+8.83793977E+00,+3.73776378E+00
+25.47500E-03,+6.32663E-03,+8.80025133E+00,+3.74404518E+00
+25.50000E-03,+6.50251E-03,+8.84422117E+00,+3.63726126E+00
+25.52500E-03,+7.88442E-03,+8.69974881E+00,+3.74404518E+00
+25.55000E-03,+8.91457E-03,+8.84422117E+00,+3.74404518E+00
+25.57500E-03,+10.52261E-03,+8.95728650E+00,+3.74404518E+00
+25.60000E-03,+11.32663E-03,+8.84422117E+00,+3.74404518E+00
+25.62500E-03,+13.51256E-03,+8.90075384E+00,+3.74404518E+00
+25.65000E-03,+15.34673E-03,+8.84422117E+00,+3.74404518E+00
+25.67500E-03,+17.93467E-03,+8.84422117E+00,+3.70007533E+00
+25.70000E-03,+22.15578E-03,+8.84422117E+00,+3.74404518E+00
+25.72500E-03,+25.22111E-03,+8.84422117E+00,+3.74404518E+00
+25.75000E-03,+30.62312E-03,+8.84422117E+00,+3.74404518E+00
+25.77500E-03,+36.25126E-03,+8.84422117E+00,+3.74404518E+00
+25.80000E-03,+42.68342E-03,+8.93844228E+00,+3.74404518E+00
+25.82500E-03,+48.31156E-03,+8.84422117E+00,+3.68751252E+00
+25.85000E-03,+53.13568E-03,+9.04522620E+00,+3.74404518E+00
+25.87500E-03,+54.74372E-03,+9.04522620E+00,+3.74404518E+00
+25.90000E-03,+53.56281E-03,+8.93844228E+00,+3.74404518E+00
+25.92500E-03,+49.11558E-03,+8.90075384E+00,+3.74404518E+00
+25.95000E-03,+43.48744E-03,+9.04522620E+00,+3.74404518E+00
+25.97500E-03,+37.68342E-03,+9.00125635E+00,+3.74404518E+00
+26.00000E-03,+33.03518E-03,+9.04522620E+00,+3.64982408E+00
+26.02500E-03,+29.01508E-03,+9.04522620E+00,+3.74404518E+00
+26.05000E-03,+25.82412E-03,+9.03894479E+00,+3.74404518E+00
+26.07500E-03,+24.81910E-03,+9.04522620E+00,+3.74404518E+00
+26.10000E-03,+23.38693E-03,+9.04522620E+00,+3.63726126E+00
+26.12500E-03,+22.00503E-03,+8.90075384E+00,+3.74404518E+00
+26.15000E-03,+20.17085E-03,+9.04522620E+00,+3.74404518E+00
+26.17500E-03,+18.56281E-03,+9.04522620E+00,+3.74404518E+00
+26.20000E-03,+16.95477E-03,+8.95100510E+00,+3.63726126E+00
+26.22500E-03,+15.34673E-03,+9.04522620E+00,+3.59957282E+00
+26.25000E-03,+13.73869E-03,+9.04522620E+00,+3.74404518E+00
+26.27500E-03,+12.75879E-03,+9.04522620E+00,+3.74404518E+00
+26.30000E-03,+12.13065E-03,+9.04522620E+00,+3.74404518E+00
+26.32500E-03,+11.32663E-03,+9.04522620E+00,+3.74404518E+00
+26.35000E-03,+11.30151E-03,+9.24623123E+00,+3.74404518E+00
+26.37500E-03,+9.89447E-03,+9.04522620E+00,+3.74404518E+00
+26.40000E-03,+8.91457E-03,+9.04522620E+00,+3.74404518E+00
+26.42500E-03,+8.11055E-03,+9.18969856E+00,+3.74404518E+00
+26.45000E-03,+8.11055E-03,+9.04522620E+00,+3.74404518E+00
+26.47500E-03,+6.67839E-03,+9.08919605E+00,+3.74404518E+00
+26.50000E-03,+6.92965E-03,+9.04522620E+00,+3.63726126E+00
+26.52500E-03,+6.50251E-03,+9.10175887E+00,+3.74404518E+00
+26.55000E-03,+6.47739E-03,+9.24623123E+00,+3.74404518E+00
+26.57500E-03,+5.87437E-03,+9.20226138E+00,+3.74404518E+00
+26.60000E-03,+5.69849E-03,+9.15201012E+00,+3.74404518E+00
+26.62500E-03,+4.89447E-03,+9.24623123E+00,+3.74404518E+00
+26.65000E-03,+4.91960E-03,+9.24623123E+00,+3.74404518E+00
+26.67500E-03,+5.69849E-03,+9.04522620E+00,+3.74404518E+00
+26.70000E-03,+5.69849E-03,+9.24623123E+00,+3.74404518E+00
+26.72500E-03,+6.27638E-03,+9.24623123E+00,+3.68751252E+00
+26.75000E-03,+5.72362E-03,+9.24623123E+00,+3.74404518E+00
+26.77500E-03,+6.67839E-03,+9.24623123E+00,+3.74404518E+00
+26.80000E-03,+7.30653E-03,+9.24623123E+00,+3.74404518E+00
+26.82500E-03,+8.33668E-03,+9.24623123E+00,+3.74404518E+00
+26.85000E-03,+8.91457E-03,+9.24623123E+00,+3.74404518E+00
+26.87500E-03,+11.15075E-03,+9.24623123E+00,+3.78801503E+00
+26.90000E-03,+12.93467E-03,+9.24623123E+00,+3.74404518E+00
+26.92500E-03,+15.57286E-03,+9.10175887E+00,+3.74404518E+00
+26.95000E-03,+19.34171E-03,+9.24623123E+00,+3.74404518E+00
+26.97500E-03,+23.21106E-03,+9.40326641E+00,+3.70007533E+00
+27.00000E-03,+28.21106E-03,+9.34045233E+00,+3.74404518E+00
+27.02500E-03,+36.25126E-03,+9.30276389E+00,+3.74404518E+00
+27.05000E-03,+45.09548E-03,+9.44095485E+00,+3.74404518E+00
+27.07500E-03,+56.35176E-03,+9.40326641E+00,+3.74404518E+00
+27.10000E-03,+65.62312E-03,+9.24623123E+00,+3.74404518E+00
+27.12500E-03,+70.02010E-03,+9.30276389E+00,+3.74404518E+00
+27.15000E-03,+66.80402E-03,+9.24623123E+00,+3.74404518E+00
+27.17500E-03,+58.58794E-03,+9.40326641E+00,+3.74404518E+00
+27.20000E-03,+49.11558E-03,+9.24623123E+00,+3.74404518E+00
+27.22500E-03,+40.49749E-03,+9.44723625E+00,+3.74404518E+00
+27.25000E-03,+35.42211E-03,+9.25251264E+00,+3.74404518E+00
+27.27500E-03,+31.42714E-03,+9.24623123E+00,+3.74404518E+00
+27.30000E-03,+29.01508E-03,+9.34045233E+00,+3.83826629E+00
+27.32500E-03,+27.40704E-03,+9.44723625E+00,+3.74404518E+00
+27.35000E-03,+24.99497E-03,+9.25251264E+00,+3.74404518E+00
+27.37500E-03,+22.40704E-03,+9.44723625E+00,+3.74404518E+00
+27.40000E-03,+19.36683E-03,+9.35301515E+00,+3.74404518E+00
+27.42500E-03,+17.18090E-03,+9.24623123E+00,+3.74404518E+00
+27.45000E-03,+15.34673E-03,+9.44095485E+00,+3.54932156E+00
+27.47500E-03,+14.54271E-03,+9.44723625E+00,+3.74404518E+00
+27.50000E-03,+13.73869E-03,+9.44723625E+00,+3.74404518E+00
+27.52500E-03,+12.70854E-03,+9.44723625E+00,+3.74404518E+00
+27.55000E-03,+11.32663E-03,+9.44723625E+00,+3.74404518E+00
+27.57500E-03,+9.71859E-03,+9.44723625E+00,+3.74404518E+00
+27.60000E-03,+8.53769E-03,+9.44723625E+00,+3.74404518E+00
+27.62500E-03,+7.88442E-03,+9.44723625E+00,+3.74404518E+00
+27.65000E-03,+7.30653E-03,+9.44723625E+00,+3.54932156E+00
+27.67500E-03,+6.50251E-03,+9.44723625E+00,+3.74404518E+00
+27.70000E-03,+5.69849E-03,+9.44723625E+00,+3.74404518E+00
+27.72500E-03,+4.89447E-03,+9.44723625E+00,+3.74404518E+00
+27.75000E-03,+4.89447E-03,+9.44723625E+00,+3.74404518E+00
+27.77500E-03,+4.09045E-03,+9.60427143E+00,+3.74404518E+00
+27.80000E-03,+4.09045E-03,+9.44723625E+00,+3.74404518E+00
+27.82500E-03,+4.09045E-03,+9.44723625E+00,+3.59957282E+00
+27.85000E-03,+3.28643E-03,+9.44723625E+00,+3.74404518E+00
+27.87500E-03,+3.28643E-03,+9.64824128E+00,+3.74404518E+00
+27.90000E-03,+2.48241E-03,+9.44723625E+00,+3.74404518E+00
+27.92500E-03,+2.70854E-03,+9.44723625E+00,+3.68751252E+00
+27.95000E-03,+3.26131E-03,+9.44723625E+00,+3.74404518E+00
+27.97500E-03,+3.11055E-03,+9.60427143E+00,+3.74404518E+00
+28.00000E-03,+2.48241E-03,+9.44723625E+00,+3.74404518E+00
+28.02500E-03,+2.48241E-03,+9.64824128E+00,+3.74404518E+00
+28.05000E-03,+3.28643E-03,+9.64824128E+00,+3.74404518E+00
+28.07500E-03,+2.48241E-03,+9.60427143E+00,+3.74404518E+00
+28.10000E-03,+2.48241E-03,+9.64824128E+00,+3.74404518E+00
+28.12500E-03,+3.06030E-03,+9.50376892E+00,+3.74404518E+00
+28.15000E-03,+3.26131E-03,+9.64195987E+00,+3.74404518E+00
+28.17500E-03,+2.48241E-03,+9.64824128E+00,+3.74404518E+00
+28.20000E-03,+2.48241E-03,+9.64824128E+00,+3.74404518E+00
+28.22500E-03,+3.06030E-03,+9.64824128E+00,+3.74404518E+00
+28.25000E-03,+3.26131E-03,+9.45351766E+00,+3.93248740E+00
+28.27500E-03,+2.48241E-03,+9.49120610E+00,+3.74404518E+00
+28.30000E-03,+2.48241E-03,+9.64824128E+00,+3.74404518E+00
+28.32500E-03,+2.48241E-03,+9.64824128E+00,+3.74404518E+00
+28.35000E-03,+2.48241E-03,+9.64824128E+00,+3.74404518E+00
+28.37500E-03,+2.48241E-03,+9.64824128E+00,+3.74404518E+00
+28.40000E-03,+1.67839E-03,+9.64824128E+00,+3.74404518E+00
+28.42500E-03,+2.25628E-03,+9.64824128E+00,+3.74404518E+00
+28.45000E-03,+1.67839E-03,+9.64824128E+00,+3.74404518E+00
+28.47500E-03,+1.67839E-03,+9.64824128E+00,+3.74404518E+00
+28.50000E-03,+1.67839E-03,+9.64824128E+00,+3.74404518E+00
+28.52500E-03,+1.67839E-03,+9.79271364E+00,+3.74404518E+00
+28.55000E-03,+1.67839E-03,+9.65452269E+00,+3.74404518E+00
+28.57500E-03,+1.67839E-03,+9.64824128E+00,+3.74404518E+00
+28.60000E-03,+1.25126E-03,+9.84924631E+00,+3.74404518E+00
+28.62500E-03,+1.10050E-03,+9.79271364E+00,+3.74404518E+00
+28.65000E-03,+899.50E-06,+9.84296490E+00,+3.74404518E+00
+28.67500E-03,+1.05025E-03,+9.64824128E+00,+3.74404518E+00
+28.70000E-03,+1.30151E-03,+9.74246239E+00,+3.74404518E+00
+28.72500E-03,+1.45226E-03,+9.79271364E+00,+3.74404518E+00
+28.75000E-03,+1.67839E-03,+9.65452269E+00,+3.73776378E+00
+28.77500E-03,+1.67839E-03,+9.69221113E+00,+3.74404518E+00
+28.80000E-03,+1.30151E-03,+9.84924631E+00,+3.74404518E+00
+28.82500E-03,+1.67839E-03,+9.70477395E+00,+3.74404518E+00
+28.85000E-03,+1.67839E-03,+9.84296490E+00,+3.74404518E+00
+28.87500E-03,+1.50251E-03,+9.84924631E+00,+3.74404518E+00
+28.90000E-03,+1.67839E-03,+9.84924631E+00,+3.64982408E+00
+28.92500E-03,+1.67839E-03,+9.84924631E+00,+3.74404518E+00
+28.95000E-03,+2.45729E-03,+9.84924631E+00,+3.74404518E+00
+28.97500E-03,+2.30653E-03,+9.84924631E+00,+3.74404518E+00
+29.00000E-03,+2.48241E-03,+9.84924631E+00,+3.74404518E+00
+29.02500E-03,+2.48241E-03,+9.84924631E+00,+3.74404518E+00
+29.05000E-03,+3.28643E-03,+9.84924631E+00,+3.74404518E+00
+29.07500E-03,+2.65829E-03,+9.84924631E+00,+3.74404518E+00
+29.10000E-03,+3.28643E-03,+9.95603023E+00,+3.74404518E+00
+29.12500E-03,+4.09045E-03,+9.84924631E+00,+3.54304016E+00
+29.15000E-03,+4.09045E-03,+9.84924631E+00,+3.74404518E+00
+29.17500E-03,+4.89447E-03,+10.00628149E+00,+3.74404518E+00
+29.20000E-03,+5.32161E-03,+9.94346741E+00,+3.74404518E+00
+29.22500E-03,+6.72864E-03,+9.84924631E+00,+3.68751252E+00
+29.25000E-03,+6.52764E-03,+9.84924631E+00,+3.54932156E+00
+29.27500E-03,+8.11055E-03,+9.89321616E+00,+3.74404518E+00
+29.30000E-03,+10.09548E-03,+9.84924631E+00,+3.74404518E+00
+29.32500E-03,+12.13065E-03,+9.90577897E+00,+3.74404518E+00
+29.35000E-03,+14.54271E-03,+9.85552772E+00,+3.74404518E+00
+29.37500E-03,+17.75879E-03,+10.05025133E+00,+3.74404518E+00
+29.40000E-03,+21.77889E-03,+10.05025133E+00,+3.74404518E+00
+29.42500E-03,+26.60302E-03,+9.90577897E+00,+3.74404518E+00
+29.45000E-03,+31.40201E-03,+9.85552772E+00,+3.73776378E+00
+29.47500E-03,+35.44724E-03,+9.89321616E+00,+3.74404518E+00
+29.50000E-03,+37.85930E-03,+10.05025133E+00,+3.63726126E+00
+29.52500E-03,+37.05528E-03,+10.05025133E+00,+3.74404518E+00
+29.55000E-03,+34.64322E-03,+9.85552772E+00,+3.74404518E+00
+29.57500E-03,+30.62312E-03,+10.05025133E+00,+3.74404518E+00
+29.60000E-03,+26.60302E-03,+10.05025133E+00,+3.74404518E+00
+29.62500E-03,+23.38693E-03,+10.05025133E+00,+3.74404518E+00
+29.65000E-03,+20.97487E-03,+9.85552772E+00,+3.74404518E+00
+29.67500E-03,+19.19095E-03,+10.05025133E+00,+3.58701001E+00
+29.70000E-03,+17.75879E-03,+10.05025133E+00,+3.64982408E+00
+29.72500E-03,+16.15075E-03,+10.05025133E+00,+3.74404518E+00
+29.75000E-03,+14.54271E-03,+10.05025133E+00,+3.74404518E+00
+29.77500E-03,+12.75879E-03,+10.05025133E+00,+3.74404518E+00
+29.80000E-03,+10.89950E-03,+10.05025133E+00,+3.74404518E+00
+29.82500E-03,+9.71859E-03,+10.05025133E+00,+3.68751252E+00
+29.85000E-03,+8.88945E-03,+10.05025133E+00,+3.74404518E+00
+29.87500E-03,+7.30653E-03,+10.09422118E+00,+3.74404518E+00
+29.90000E-03,+7.30653E-03,+10.05025133E+00,+3.74404518E+00
+29.92500E-03,+6.50251E-03,+10.05025133E+00,+3.74404518E+00
+29.95000E-03,+6.50251E-03,+10.05653274E+00,+3.74404518E+00
+29.97500E-03,+5.87437E-03,+10.20728651E+00,+3.74404518E+00
+30.00000E-03,+5.32161E-03,+10.05025133E+00,+3.74404518E+00
+30.02500E-03,+4.09045E-03,+10.19472370E+00,+3.74404518E+00
+30.05000E-03,+4.09045E-03,+10.25125636E+00,+3.74404518E+00
+30.07500E-03,+3.91457E-03,+10.09422118E+00,+3.74404518E+00
+30.10000E-03,+3.28643E-03,+10.15703526E+00,+3.74404518E+00
+30.12500E-03,+3.28643E-03,+10.10678400E+00,+3.74404518E+00
+30.15000E-03,+2.50754E-03,+10.25125636E+00,+3.73776378E+00
+30.17500E-03,+3.11055E-03,+10.25125636E+00,+3.70007533E+00
+30.20000E-03,+2.90955E-03,+10.14447244E+00,+3.74404518E+00
+30.22500E-03,+3.28643E-03,+10.10678400E+00,+3.74404518E+00
+30.25000E-03,+3.26131E-03,+10.25125636E+00,+3.74404518E+00
+30.27500E-03,+3.11055E-03,+10.09422118E+00,+3.74404518E+00
+30.30000E-03,+3.28643E-03,+10.05025133E+00,+3.74404518E+00
+30.32500E-03,+3.28643E-03,+10.25125636E+00,+3.74404518E+00
+30.35000E-03,+3.28643E-03,+10.06281415E+00,+3.74404518E+00
+30.37500E-03,+4.09045E-03,+10.09422118E+00,+3.74404518E+00
+30.40000E-03,+4.09045E-03,+10.25125636E+00,+3.74404518E+00
+30.42500E-03,+4.31658E-03,+10.25125636E+00,+3.74404518E+00
+30.45000E-03,+5.67337E-03,+10.25125636E+00,+3.74404518E+00
