#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Timestamp (s)
3.6116100000e+09, -3.3199802041e-01, 3.4729579091e-01, -6.3669448078e+00, -3.9495071198e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116160000e+09, -3.3152383566e-01, 3.4879767895e-01, -6.3532169070e+00, -3.9523760683e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116220000e+09, -3.3027502894e-01, 3.4987589717e-01, -6.3545887597e+00, -3.9558012530e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116280000e+09, -3.3017599583e-01, 3.4855991602e-01, -6.3730984629e+00, -3.9540697238e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116340000e+09, -3.2966351509e-01, 3.4928324819e-01, -6.3699604298e+00, -3.9558800845e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116400000e+09, -3.2960999012e-01, 3.5103821754e-01, -6.3475435957e+00, -3.9584625113e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116460000e+09, -3.3043706417e-01, 3.5131213069e-01, -6.3337373492e+00, -3.9576011153e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116520000e+09, -3.2858681679e-01, 3.5145947337e-01, -6.3546202882e+00, -3.9606121129e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116580000e+09, -3.2745260000e-01, 3.5176593065e-01, -6.3645481406e+00, -3.9627715751e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116640000e+09, -3.2868102193e-01, 3.5192671418e-01, -6.3472991650e+00, -3.9611318626e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116700000e+09, -3.2801014185e-01, 3.5174810886e-01, -6.3579172550e+00, -3.9618978220e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116760000e+09, -3.2610863447e-01, 3.5246631503e-01, -6.3717959939e+00, -3.9658139961e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116820000e+09, -3.2518705726e-01, 3.5173788667e-01, -6.3928134608e+00, -3.9661934299e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116880000e+09, -3.2578682899e-01, 3.5414111614e-01, -6.3534961026e+00, -3.9686685683e+00, -3.6000000000e+01, 1.7513757058e+09
3.6116940000e+09, -3.2438531518e-01, 3.5449922085e-01, -6.3658447415e+00, -3.9713196776e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117000000e+09, -3.2462605834e-01, 3.5518872738e-01, -6.3537188940e+00, -3.9719179117e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117060000e+09, -3.2493978739e-01, 3.5461673140e-01, -6.3575134952e+00, -3.9706341322e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117120000e+09, -3.2260656357e-01, 3.5626134276e-01, -6.3639339861e+00, -3.9765251207e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117180000e+09, -3.2319307327e-01, 3.5828229785e-01, -6.3297977561e+00, -3.9784354699e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117240000e+09, -3.2338306308e-01, 3.5706222057e-01, -6.3438093253e+00, -3.9764462191e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117300000e+09, -3.2384964824e-01, 3.5713624954e-01, -6.3371735582e+00, -3.9758319593e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117360000e+09, -3.2241401076e-01, 3.5760366917e-01, -6.3482815700e+00, -3.9786928516e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117420000e+09, -3.2227697969e-01, 3.5831966996e-01, -6.3403410960e+00, -3.9798988838e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117480000e+09, -3.2079306245e-01, 3.5822024941e-01, -6.3595594101e+00, -3.9820550571e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117540000e+09, -3.2029417157e-01, 3.5807281733e-01, -6.3675573015e+00, -3.9826239224e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117600000e+09, -3.1907683611e-01, 3.5990557075e-01, -6.3574542557e+00, -3.9870507390e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117660000e+09, -3.1897175312e-01, 3.5804092884e-01, -6.3839248775e+00, -3.9846350729e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117720000e+09, -3.1839737296e-01, 3.5950189829e-01, -6.3710585322e+00, -3.9875518216e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117780000e+09, -3.1969922781e-01, 3.5885688662e-01, -6.3641460249e+00, -3.9846342128e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117840000e+09, -3.1876173615e-01, 3.6061495542e-01, -6.3516358873e+00, -3.9885183800e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117900000e+09, -3.1758373976e-01, 3.6140620708e-01, -6.3549801182e+00, -3.9914420974e+00, -3.6000000000e+01, 1.7513757058e+09
3.6117960000e+09, -3.1787240505e-01, 3.6091101170e-01, -6.3582507273e+00, -3.9903115595e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118020000e+09, -3.1679695845e-01, 3.6235064268e-01, -6.3515213288e+00, -3.9939652894e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118080000e+09, -3.1564375758e-01, 3.6398428678e-01, -6.3429577771e+00, -3.9979991502e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118140000e+09, -3.1427744031e-01, 3.6326739192e-01, -6.3688933190e+00, -3.9991703134e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118200000e+09, -3.1584447622e-01, 3.6507600546e-01, -6.3257284016e+00, -3.9991666624e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118260000e+09, -3.1429761648e-01, 3.6356249452e-01, -6.3646195207e+00, -3.9995403192e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118320000e+09, -3.1513637304e-01, 3.6485019326e-01, -6.3371417607e+00, -3.9999709772e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118380000e+09, -3.1434148550e-01, 3.6510908604e-01, -6.3429639237e+00, -4.0015708403e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118440000e+09, -3.1221967936e-01, 3.6482927203e-01, -6.3717549113e+00, -4.0045392568e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118500000e+09, -3.1379482150e-01, 3.6746799946e-01, -6.3171326273e+00, -4.0056132478e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118560000e+09, -3.1310603023e-01, 3.6597171426e-01, -6.3456690104e+00, -4.0046833545e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118620000e+09, -3.1143668294e-01, 3.6558490992e-01, -6.3705570372e+00, -4.0068009885e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118680000e+09, -3.1140661240e-01, 3.6799857020e-01, -6.3376943410e+00, -4.0100952999e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118740000e+09, -3.0977305770e-01, 3.6593008041e-01, -6.3852871702e+00, -4.0099092741e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118800000e+09, -3.0951488018e-01, 3.6693516374e-01, -6.3744048357e+00, -4.0116725534e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118860000e+09, -3.1059032679e-01, 3.6741894484e-01, -6.3551836201e+00, -4.0106122361e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118920000e+09, -3.0923920870e-01, 3.6729502678e-01, -6.3726402538e+00, -4.0125946702e+00, -3.6000000000e+01, 1.7513757058e+09
3.6118980000e+09, -3.0976310372e-01, 3.6817491055e-01, -6.3543785161e+00, -4.0129395348e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119040000e+09, -3.0947536230e-01, 3.7028378248e-01, -6.3285833510e+00, -4.0162091698e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119100000e+09, -3.0836462975e-01, 3.6947700381e-01, -6.3525769228e+00, -4.0169050288e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119160000e+09, -3.0848857760e-01, 3.7074807286e-01, -6.3335418820e+00, -4.0183963770e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119220000e+09, -3.0725964904e-01, 3.6976769567e-01, -6.3613120300e+00, -4.0190570198e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119280000e+09, -3.0728626251e-01, 3.7226518989e-01, -6.3263248788e+00, -4.0223212987e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119340000e+09, -3.0637928844e-01, 3.7013223767e-01, -6.3663975496e+00, -4.0209511136e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119400000e+09, -3.0712458491e-01, 3.7158447504e-01, -6.3376288072e+00, -4.0216810523e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119460000e+09, -3.0600956082e-01, 3.7272730470e-01, -6.3345098495e+00, -4.0249729696e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119520000e+09, -3.0321961641e-01, 3.7178766727e-01, -6.3795466859e+00, -4.0282247691e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119580000e+09, -3.0610921979e-01, 3.7158909440e-01, -6.3492158779e+00, -4.0233127970e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119640000e+09, -3.0263882875e-01, 3.7360000610e-01, -6.3607373993e+00, -4.0315432638e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119700000e+09, -3.0334526300e-01, 3.7194439769e-01, -6.3759107586e+00, -4.0282282863e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119760000e+09, -3.0422917008e-01, 3.7374147773e-01, -6.3406656744e+00, -4.0291637540e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119820000e+09, -3.0289524794e-01, 3.7450373173e-01, -6.3451468022e+00, -4.0323106113e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119880000e+09, -3.0162405968e-01, 3.7367889285e-01, -6.3711623648e+00, -4.0332886500e+00, -3.6000000000e+01, 1.7513757058e+09
3.6119940000e+09, -3.0123487115e-01, 3.7474492192e-01, -6.3605687163e+00, -4.0353110976e+00, -3.6000000000e+01, 1.7513757058e+09
3.6120000000e+09, -3.0161556602e-01, 3.7659931183e-01, -6.3301890572e+00, -4.0371040650e+00, -3.6000000000e+01, 1.7513757058e+09

3.6060000000e+09, -4.6240964532e-01, -1.2985128164e-01, -6.3698245994e+00, -2.8678289284e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060060000e+09, -4.6225672960e-01, -1.2782742083e-01, -6.3823226061e+00, -2.8718054404e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060120000e+09, -4.6118965745e-01, -1.2766176462e-01, -6.4017698477e+00, -2.8715447709e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060180000e+09, -4.6197596192e-01, -1.2690590322e-01, -6.3916641329e+00, -2.8735031446e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060240000e+09, -4.6344435215e-01, -1.2711356580e-01, -6.3650361018e+00, -2.8738958460e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060300000e+09, -4.6283578873e-01, -1.2509492040e-01, -6.3852581610e+00, -2.8776205403e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060360000e+09, -4.6267369390e-01, -1.2444029748e-01, -6.3911828589e+00, -2.8788512530e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060420000e+09, -4.6371066570e-01, -1.2444753945e-01, -6.3730123946e+00, -2.8793976546e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060480000e+09, -4.6248629689e-01, -1.2483832985e-01, -6.3925859672e+00, -2.8779472657e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060540000e+09, -4.6243891120e-01, -1.2297837436e-01, -6.4021491552e+00, -2.8816741187e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060600000e+09, -4.6479719877e-01, -1.2355127931e-01, -6.3582182380e+00, -2.8817831195e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060660000e+09, -4.6496966481e-01, -1.2362293899e-01, -6.3548761403e+00, -2.8817312641e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060720000e+09, -4.6350711584e-01, -1.2223078311e-01, -6.3868926657e+00, -2.8837540302e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060780000e+09, -4.6377393603e-01, -1.2226886302e-01, -6.3820430868e+00, -2.8838191143e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060840000e+09, -4.6371415257e-01, -1.2074047327e-01, -6.3901094688e+00, -2.8868715527e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060900000e+09, -4.6500077844e-01, -1.2043269724e-01, -6.3689638847e+00, -2.8881665505e+00, -3.5000000000e+01, 1.7513757080e+09
3.6060960000e+09, -4.6428176761e-01, -1.1902292818e-01, -6.3879359785e+00, -2.8906378224e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061020000e+09, -4.6531862020e-01, -1.1725299060e-01, -6.3776323858e+00, -2.8947472800e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061080000e+09, -4.6443408728e-01, -1.1803326756e-01, -6.3896972183e+00, -2.8927173094e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061140000e+09, -4.6591183543e-01, -1.1828447878e-01, -6.3626572737e+00, -2.8929680287e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061200000e+09, -4.6538862586e-01, -1.1511313170e-01, -6.3857891030e+00, -2.8991111674e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061260000e+09, -4.6538785100e-01, -1.1652877182e-01, -6.3796108167e+00, -2.8962463430e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061320000e+09, -4.6614900231e-01, -1.1640717089e-01, -6.3667854597e+00, -2.8968766446e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061380000e+09, -4.6682539582e-01, -1.1436263472e-01, -6.3637906658e+00, -2.9013447551e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061440000e+09, -4.6510362625e-01, -1.1530404538e-01, -6.3899708494e+00, -2.8985815985e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061500000e+09, -4.6616116166e-01, -1.1273845285e-01, -6.3824159943e+00, -2.9043044832e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061560000e+09, -4.6628731489e-01, -1.1211335659e-01, -6.3828488191e+00, -2.9056332299e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061620000e+09, -4.6661654115e-01, -1.1157233268e-01, -6.3793358050e+00, -2.9068900771e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061680000e+09, -4.6544167399e-01, -1.1269693077e-01, -6.3952672486e+00, -2.9040355918e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061740000e+09, -4.6808850765e-01, -1.1105760187e-01, -6.3556037479e+00, -2.9086422297e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061800000e+09, -4.6673083305e-01, -1.1027544737e-01, -6.3827528937e+00, -2.9095755645e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061860000e+09, -4.6717625856e-01, -1.0969039053e-01, -6.3773314577e+00, -2.9109754991e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061920000e+09, -4.6622022986e-01, -1.1005567014e-01, -6.3926735951e+00, -2.9097769689e+00, -3.5000000000e+01, 1.7513757080e+09
3.6061980000e+09, -4.6568664908e-01, -1.0966276377e-01, -6.4037322469e+00, -2.9103200200e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062040000e+09, -4.6685114503e-01, -1.0885445774e-01, -6.3865132770e+00, -2.9125181119e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062100000e+09, -4.6586737037e-01, -1.0671797395e-01, -6.4126371914e+00, -2.9164041802e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062160000e+09, -4.6636030078e-01, -1.0641890764e-01, -6.4051187583e+00, -2.9172436985e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062220000e+09, -4.6774557233e-01, -1.0562648624e-01, -6.3838004286e+00, -2.9194974922e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062280000e+09, -4.6830335259e-01, -1.0575278848e-01, -6.3734474223e+00, -2.9194967931e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062340000e+09, -4.6789395809e-01, -1.0515129566e-01, -6.3830700146e+00, -2.9205321918e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062400000e+09, -4.6891334653e-01, -1.0380712897e-01, -6.3703590916e+00, -2.9237282842e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062460000e+09, -4.6727773547e-01, -1.0270263255e-01, -6.4036120315e+00, -2.9252433587e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062520000e+09, -4.6710813045e-01, -1.0264620930e-01, -6.4068399063e+00, -2.9252824583e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062580000e+09, -4.6745529771e-01, -1.0248089582e-01, -6.4013267809e+00, -2.9257755503e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062640000e+09, -4.6891224384e-01, -1.0243090242e-01, -6.3757260309e+00, -2.9265273320e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062700000e+09, -4.6822151542e-01, -1.0074549168e-01, -6.3944247951e+00, -2.9296575453e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062760000e+09, -4.6765226126e-01, -1.0123203695e-01, -6.4026587227e+00, -2.9284131910e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062820000e+09, -4.6732702851e-01, -1.0047413409e-01, -6.4113355654e+00, -2.9298189010e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062880000e+09, -4.6877858043e-01, -9.8336622119e-02, -6.3936219616e+00, -2.9348188357e+00, -3.5000000000e+01, 1.7513757080e+09
3.6062940000e+09, -4.6825647354e-01, -9.9309436977e-02, -6.3992469918e+00, -2.9326058706e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063000000e+09, -4.6966722608e-01, -9.8179697990e-02, -6.3784458249e+00, -2.9355191483e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063060000e+09, -4.7022995353e-01, -9.7677879036e-02, -6.3703302712e+00, -2.9367816642e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063120000e+09, -4.6899139881e-01, -9.6504800022e-02, -6.3966014039e+00, -2.9386543231e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063180000e+09, -4.6970465779e-01, -9.6494488418e-02, -6.3839746308e+00, -2.9389751815e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063240000e+09, -4.7060972452e-01, -9.5787890255e-02, -6.3704873892e+00, -2.9407956030e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063300000e+09, -4.6934640408e-01, -9.4673387706e-02, -6.3969236564e+00, -2.9425502837e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063360000e+09, -4.7025403380e-01, -9.4610169530e-02, -6.3810236823e+00, -2.9430536148e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063420000e+09, -4.7058674693e-01, -9.4200402498e-02, -6.3765778464e+00, -2.9440273991e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063480000e+09, -4.7016930580e-01, -9.2022776604e-02, -6.3916552425e+00, -2.9483133049e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063540000e+09, -4.7173494101e-01, -9.1679640114e-02, -6.3650269843e+00, -2.9496398203e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063600000e+09, -4.6989619732e-01, -9.2825107276e-02, -6.3937073723e+00, -2.9465598812e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063660000e+09, -4.7081428766e-01, -9.1368615627e-02, -6.3824513020e+00, -2.9499101994e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063720000e+09, -4.6933940053e-01, -9.1238908470e-02, -6.4091615332e+00, -2.9495888396e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063780000e+09, -4.6963578463e-01, -9.0565711260e-02, -6.4062006731e+00, -2.9510887387e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063840000e+09, -4.6939086914e-01, -9.0575121343e-02, -6.4105366254e+00, -2.9509724004e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063900000e+09, -4.7100225091e-01, -8.9728675783e-02, -6.3847169142e+00, -2.9533425445e+00, -3.5000000000e+01, 1.7513757080e+09
3.6063960000e+09, -4.7254264355e-01, -8.7679289281e-02, -6.3641771156e+00, -2.9581311827e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064020000e+09, -4.7107303143e-01, -8.7672308087e-02, -6.3903523880e+00, -2.9575859741e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064080000e+09, -4.7186163068e-01, -8.6423277855e-02, -6.3804114025e+00, -2.9604465243e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064140000e+09, -4.7255185246e-01, -8.5757136345e-02, -6.3702857897e+00, -2.9620697576e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064200000e+09, -4.6974915266e-01, -8.5188165307e-02, -6.4221510585e+00, -2.9621941296e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064260000e+09, -4.7216692567e-01, -8.4847331047e-02, -6.3800661693e+00, -2.9637925016e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064320000e+09, -4.7086796164e-01, -8.4033139050e-02, -6.4058535037e+00, -2.9649875807e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064380000e+09, -4.7176855803e-01, -8.3700917661e-02, -6.3908218711e+00, -2.9660004003e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064440000e+09, -4.7116461396e-01, -8.3127386868e-02, -6.4034233810e+00, -2.9669602001e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064500000e+09, -4.7235092521e-01, -8.2410737872e-02, -6.3844794482e+00, -2.9688619584e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064560000e+09, -4.7303503752e-01, -8.1876605749e-02, -6.3739327658e+00, -2.9702029425e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064620000e+09, -4.7286877036e-01, -8.1490755081e-02, -6.3780862809e+00, -2.9709361888e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064680000e+09, -4.7169187665e-01, -7.9598516226e-02, -6.4048865208e+00, -2.9744165810e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064740000e+09, -4.7284257412e-01, -7.9452633858e-02, -6.3847459063e+00, -2.9751159405e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064800000e+09, -4.7264936566e-01, -7.9776704311e-02, -6.3872227825e+00, -2.9743824103e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064860000e+09, -4.7292014957e-01, -7.9095005989e-02, -6.3844310602e+00, -2.9758782911e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064920000e+09, -4.7212034464e-01, -7.7400512993e-02, -6.4037610430e+00, -2.9790958399e+00, -3.5000000000e+01, 1.7513757080e+09
3.6064980000e+09, -4.7254607081e-01, -7.8066416085e-02, -6.3941765339e+00, -2.9778676231e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065040000e+09, -4.7270512581e-01, -7.7768869698e-02, -6.3922084305e+00, -2.9785345388e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065100000e+09, -4.7340297699e-01, -7.6284475625e-02, -6.3840492762e+00, -2.9818253864e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065160000e+09, -4.7362112999e-01, -7.4796855450e-02, -6.3843922131e+00, -2.9849607584e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065220000e+09, -4.7334516048e-01, -7.5026504695e-02, -6.3886808978e+00, -2.9843976188e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065280000e+09, -4.7251808643e-01, -7.4574753642e-02, -6.4047805130e+00, -2.9850596714e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065340000e+09, -4.7381263971e-01, -7.3720380664e-02, -6.3839848259e+00, -2.9872405108e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065400000e+09, -4.7310337424e-01, -7.1697220206e-02, -6.4022654825e+00, -2.9911904574e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065460000e+09, -4.7363573313e-01, -7.1302004158e-02, -6.3937859959e+00, -2.9921728119e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065520000e+09, -4.7362631559e-01, -7.2606384754e-02, -6.3904027153e+00, -2.9894779871e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065580000e+09, -4.7334709763e-01, -7.1426294744e-02, -6.3986272071e+00, -2.9918263083e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065640000e+09, -4.7393295169e-01, -7.0052176714e-02, -6.3917993751e+00, -2.9948448965e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065700000e+09, -4.7384721041e-01, -6.9226816297e-02, -6.3955137999e+00, -2.9965237240e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065760000e+09, -4.7370547056e-01, -6.8116784096e-02, -6.4009479127e+00, -2.9987759871e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065820000e+09, -4.7346234322e-01, -6.7687444389e-02, -6.4064235156e+00, -2.9995921763e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065880000e+09, -4.7415420413e-01, -6.6707581282e-02, -6.3964877086e+00, -3.0018224677e+00, -3.5000000000e+01, 1.7513757080e+09
3.6065940000e+09, -4.7380715609e-01, -6.6918365657e-02, -6.4021897132e+00, -3.0012852201e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066000000e+09, -4.7361585498e-01, -6.6500917077e-02, -6.4066861055e+00, -3.0020935502e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066060000e+09, -4.7362986207e-01, -6.6540770233e-02, -6.4063335286e+00, -3.0020151060e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066120000e+09, -4.7378379107e-01, -6.3806355000e-02, -6.4103334621e+00, -3.0077241113e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066180000e+09, -4.7460839152e-01, -6.4419813454e-02, -6.3940083563e+00, -3.0066845445e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066240000e+09, -4.7450003028e-01, -6.3562236726e-02, -6.3980350794e+00, -3.0084291518e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066300000e+09, -4.7572284937e-01, -6.3800036907e-02, -6.3755018504e+00, -3.0082763526e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066360000e+09, -4.7515344620e-01, -6.4329452813e-02, -6.3844388410e+00, -3.0070241754e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066420000e+09, -4.7429850697e-01, -6.1818778515e-02, -6.4058073874e+00, -3.0119859867e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066480000e+09, -4.7549080849e-01, -6.0721192509e-02, -6.3869047356e+00, -3.0145779839e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066540000e+09, -4.7483816743e-01, -6.0075715184e-02, -6.4001211121e+00, -3.0157430032e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066600000e+09, -4.7450730205e-01, -5.9676226229e-02, -6.4069883561e+00, -3.0164848823e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066660000e+09, -4.7524797916e-01, -6.0386307538e-02, -6.3920378412e+00, -3.0152071777e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066720000e+09, -4.7466859222e-01, -5.8100812137e-02, -6.4076046584e+00, -3.0197956159e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066780000e+09, -4.7398677468e-01, -5.7698171586e-02, -6.4207936004e+00, -3.0204591324e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066840000e+09, -4.7520637512e-01, -5.6753039360e-02, -6.4008486050e+00, -3.0227274541e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066900000e+09, -4.7554519772e-01, -5.6786052883e-02, -6.3946737889e+00, -3.0227429031e+00, -3.5000000000e+01, 1.7513757080e+09
3.6066960000e+09, -4.7520172596e-01, -5.4585598409e-02, -6.4055106397e+00, -3.0272256430e+00, -3.5000000000e+01, 1.7513757080e+09
