#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Timestamp (s)
1.6800000000e+09, 1.5174265206e-01, -5.9962159395e-01, -4.1728694536e+00, -1.3955301272e+02, -5.0000000000e+01, 1.7513735899e+09
1.6880000000e+09, -6.0784381628e-01, -9.6935145557e-02, -4.2150917744e+00, -1.4121352729e+02, -5.0000000000e+01, 1.7513735899e+09
1.6960000000e+09, -4.6436544508e-02, 5.9870684147e-01, -4.4296676883e+00, -1.4286505930e+02, -5.0000000000e+01, 1.7513735899e+09
1.7040000000e+09, 6.0037523508e-01, 1.4701032080e-02, -4.4289414257e+00, -1.4448878055e+02, -5.0000000000e+01, 1.7513735899e+09
1.7120000000e+09, -3.1645704061e-02, -6.1102235317e-01, -4.2672243324e+00, -1.4613580356e+02, -5.0000000000e+01, 1.7513735899e+09
1.7200000000e+09, -6.0363292694e-01, 9.3581363559e-02, -4.2813961993e+00, -1.4780866056e+02, -5.0000000000e+01, 1.7513735899e+09
1.7280000000e+09, 1.3644368947e-01, 5.8829587698e-01, -4.3805361552e+00, -1.4945355206e+02, -5.0000000000e+01, 1.7513735899e+09
1.7360000000e+09, 5.8257550001e-01, -1.7841179669e-01, -4.3036280466e+00, -1.5109362514e+02, -5.0000000000e+01, 1.7513735899e+09
1.7440000000e+09, -2.3274613917e-01, -5.6490653753e-01, -4.2795345633e+00, -1.5275805894e+02, -5.0000000000e+01, 1.7513735899e+09
1.7520000000e+09, -5.2839058638e-01, 2.7938637137e-01, -4.4702368246e+00, -1.5442442200e+02, -5.0000000000e+01, 1.7513735899e+09
1.7600000000e+09, 3.0516597629e-01, 5.0221502781e-01, -4.6174530927e+00, -1.5605485462e+02, -5.0000000000e+01, 1.7513735899e+09
1.7680000000e+09, 4.9319556355e-01, -3.3812609315e-01, -4.4663756667e+00, -1.5768061658e+02, -5.0000000000e+01, 1.7513735899e+09
1.7760000000e+09, -3.8759413362e-01, -4.7214084864e-01, -4.2812098446e+00, -1.5933780192e+02, -5.0000000000e+01, 1.7513735899e+09
1.7840000000e+09, -4.2706951499e-01, 4.2421802878e-01, -4.4087256545e+00, -1.6100327389e+02, -5.0000000000e+01, 1.7513735899e+09
1.7920000000e+09, 4.5076751709e-01, 3.9205485582e-01, -4.4745544229e+00, -1.6264696943e+02, -5.0000000000e+01, 1.7513735899e+09
1.8000000000e+09, 3.6254519224e-01, -4.8843991756e-01, -4.3178352251e+00, -1.6429509081e+02, -5.0000000000e+01, 1.7513735899e+09
1.8080000000e+09, -5.2117997408e-01, -3.1208142638e-01, -4.3294611519e+00, -1.6596487557e+02, -5.0000000000e+01, 1.7513735899e+09
1.8160000000e+09, -2.6107737422e-01, 5.3160166740e-01, -4.5498779893e+00, -1.6761869286e+02, -5.0000000000e+01, 1.7513735899e+09
1.8240000000e+09, 5.4225027561e-01, 2.2920586169e-01, -4.6020817096e+00, -1.6924608759e+02, -5.0000000000e+01, 1.7513735899e+09
1.8320000000e+09, 1.9274418056e-01, -5.6644195318e-01, -4.4610871764e+00, -1.7088881757e+02, -5.0000000000e+01, 1.7513735899e+09
1.8400000000e+09, -5.8438378573e-01, -1.4361551404e-01, -4.4113570536e+00, -1.7254661611e+02, -5.0000000000e+01, 1.7513735899e+09
1.8480000000e+09, -9.0429052711e-02, 5.8969885111e-01, -4.4864498557e+00, -1.7420622976e+02, -5.0000000000e+01, 1.7513735899e+09
1.8560000000e+09, 5.9877055883e-01, 5.2003666759e-02, -4.4221551143e+00, -1.7584255525e+02, -5.0000000000e+01, 1.7513735899e+09
1.8640000000e+09, -2.7352320030e-03, -6.0366767645e-01, -4.3839523983e+00, -1.7750451592e+02, -5.0000000000e+01, 1.7513735899e+09
1.8720000000e+09, -5.9766590595e-01, 5.4157063365e-02, -4.4353162722e+00, -1.7916114874e+02, -5.0000000000e+01, 1.7513735899e+09
1.8800000000e+09, 9.8576247692e-02, 5.8718514442e-01, -4.5037926388e+00, -1.8080790591e+02, -5.0000000000e+01, 1.7513735899e+09
1.8880000000e+09, 5.7802021503e-01, -1.4324517548e-01, -4.5022875385e+00, -1.8245530009e+02, -5.0000000000e+01, 1.7513735899e+09
1.8960000000e+09, -1.9204540551e-01, -5.6917577982e-01, -4.4268230960e+00, -1.8410858498e+02, -5.0000000000e+01, 1.7513735899e+09
1.9040000000e+09, -5.4754763842e-01, 2.4138346314e-01, -4.4602673608e+00, -1.8576918089e+02, -5.0000000000e+01, 1.7513735899e+09
